,0,5,10,15,20,25,30,60,90,120,150,180,220,250,300,350,400
ECglucose,0.0943666793891201,0.206600862946281,0.329383461300325,0.392714041545934,0.460336448249757,,0.430514656900588,0.38017434126717,0.311412317289988,,0.226300891916989,0.186097683139636,0.147516365583101,0.12343034928546,0.108293663994893,0.0965845281501927,0.0943666793891201
ECtreh,0.00412544299161279,0.00420162155157269,0.00424672832962147,0.00420027339307603,0.00453174140770746,0.00426532946394359,0.00398948667961469,0.00411162780141033,0.00424478425727345,0.00388269659998944,0.00385302936139289,0.00346742541426216,0.00397032092135469,0.0041142369454477,0.00432838832054934,0.00377653117207509,0.00412544299161279
ICglucose,0.196002584467354,0.204942556797132,0.19743738498085,0.21703122370824,0.218558341275705,0.221117541400037,0.211015862590961,0.206338938888439,0.202804447793173,0.181807326634081,0.186660587752679,0.175647079698801,0.222844934346608,0.186784794977404,0.182412192367411,0.188614910443965,0.196002584467354
ICtreh,63.3120403644841,65.3025172201633,61.9070615611083,61.7554387373506,63.8880533335193,61.504080339433,60.290748592218,60.8877127535137,62.0250887452526,62.7237450750673,60.8127569730652,60.094911521671,68.9973341223881,64.0297119960979,63.2525354416392,63.1888517932997,63.3120403644841
ICglyc,,,,,,,,,,,,,,,,,
ICT6P,0.093705226130092,0.0984741346399122,0.0867900261219251,0.090381428404116,0.0812847106662029,0.0915958987497848,0.0993880353702879,0.419512457981892,0.575305822995141,0.470424312293465,0.265734073363761,0.166482830251958,0.119653892739102,0.109523672695147,0.0942426300443477,0.080943353086066,0.093705226130092
ICUDPG,1.12596331365396,1.2146876084881,1.15302065045023,1.1458802416008,1.26643674495997,1.1428782675108,1.24180010072131,1.39002906202553,1.5878766895127,1.83506777822839,1.84389976653553,1.84051311672536,2.20602686402533,2.02828391352843,1.62662692638771,1.27104478885212,1.12596331365396
ICG1P,0.0645682000770522,0.0816339268626494,0.0839244038321276,0.130255247106261,0.166763901126554,0.154505180076099,0.22141242725991,0.272278821510056,0.20287720985196,0.140918488032375,0.124005529694451,0.0863771910503347,0.0819941064960945,0.0867263986660231,0.0693341037122635,0.0685618233342267,0.0645682000770522
ICG6P,0.716384564818532,1.06685540500483,1.53913047313984,2.14573974958738,3.32402984779105,4.09328761204454,4.84943125089144,6.19406835243114,5.42172757919753,4.19110859099914,3.08758778966972,2.26610462794397,1.78127351742584,1.3126791057345,1.05280283119851,0.875373759759711,0.716384564818532
ICF6P,0.202293425438345,0.283082775327252,0.398739465121472,0.546338019159046,0.871611703315819,1.10218954333489,1.3007414687362,1.69692840068342,1.52083274305726,1.15236662568376,0.845087060616361,0.632077977301143,0.491154106291653,0.35899097737628,0.294414682766298,0.243807339769321,0.202293425438345
ICFBP,0.0570007129150657,0.0441069763681909,0.0909625743486617,0.0976526884293729,0.108726978659078,0.246773412726891,0.295588543130729,0.646634351477269,0.362923700547457,0.295013625015689,0.277625777181245,0.19052211342246,0.158083332518268,0.0745017135995149,0.0543467868966066,0.0525254490353581,0.0570007129150657
ICGAP,0.00621330746437911,0.00581395540741211,0.00672028038505317,0.00686474657997824,0.00644126465041533,0.0167289284002611,0.021413474702315,0.0236666509340777,0.0168269885332434,0.01729238202424,0.00968716251983163,0.0116844597926496,0.0143994603909753,0.00777538848382816,0.0123171455919377,0.00731672951157672,0.00621330746437911
ICDHAP,0.0485706816106486,0.0592509936339593,0.0983235266034872,0.110616189849943,0.202458273235177,0.258092698115335,0.334054912683057,0.503005098435616,0.379621040429742,0.335276767690302,0.291837410036653,0.254970635050919,0.199913790377272,0.114484782410706,0.0844776612631715,0.0548902762912554,0.0485706816106486
IC3PG,2.31107430176857,2.4728849311447,2.50357337813269,2.56202344366183,2.84764146281517,2.80877489775951,2.48728400420148,1.32949257646944,2.15816718581411,2.52992031831375,2.83530217419547,3.23789702942166,4.12038204597136,3.54105729097946,3.03349465100336,2.80403457301023,2.31107430176857
IC2PG,0.297534275006681,0.312522468028643,0.298975393855944,0.31595606786254,0.339907416376697,0.336211930757004,0.29873748917514,0.162138381999173,0.25504212488244,0.29614192298496,0.328321986408145,0.375821255983607,0.476327184873863,0.427838049931837,0.370721011075534,0.340776295651027,0.297534275006681
ICPEP,1.17141513374146,1.23118966984987,1.14499202489851,1.17204422028956,1.17178171889865,1.2473324130235,1.09416931983777,0.581355091023104,0.911659111416388,1.06170385762243,1.19606572500466,1.44709048705394,1.86499846115444,1.66747209555792,1.32113884099677,1.31631495637299,1.17141513374146
ICPYR,0.152195238288886,0.133140756405709,0.14222132327995,0.144782215581947,0.165984668839408,0.161259989360133,0.146092664510082,0.193227226858293,0.164938081547605,0.166735914030082,0.183702359549695,0.153809864980569,0.184132582954388,0.148534143344154,0.133686580257396,0.145632168944231,0.152195238288886
ICCIT,6.42509446896633,6.68452892025005,6.66341736827887,6.83352383033199,6.96389462143146,7.70518768534781,7.07896667269697,7.06074933949025,7.33331244038891,7.18614957068133,7.50566208769509,7.39949983087492,8.71079018945857,7.35980366993612,6.99706904168165,7.28326128147455,6.42509446896633
ICisoCIT,0.109123836225058,0.118091394099792,0.115008757299887,0.122919191295565,0.136740068066136,0.142935847962124,0.152578186736108,0.218867681472567,0.19234426490694,0.22405132621556,0.240988354836859,0.226377957205932,0.224236163947915,0.180580698593729,0.145458583887314,0.127391480880734,0.109123836225058
ICaKG,0.33230025492222,0.333957658678267,0.340468704862276,0.362911941209053,0.451308164329345,0.458518204495793,0.534450321275286,0.910255105685817,0.562113414085794,0.612458244885488,0.671045128686886,0.634943932012433,0.69129421679635,0.595043843071857,0.486862386327166,0.38595614347816,0.33230025492222
ICSUCC,0.770077624012861,0.635992705000666,0.754809606916432,1.40592192259732,0.652520113943416,1.10467789405398,0.728246203535645,1.1143404682815,0.852096947212367,0.970401731599157,0.905970481266023,0.850979217770192,0.961139409417741,0.805746338990584,0.743822330788119,0.687388262021735,0.770077624012861
ICFUM,0.403640249253615,0.408057535232091,0.376163831065153,0.361529801680486,0.390152317045843,0.362853131722653,0.358687235992097,0.311484031979731,0.418228754968697,0.405351187867163,0.377527724355284,0.367480554877799,0.414425563235115,0.363817310810405,0.376108409462355,0.390603006037742,0.403640249253615
ICMAL,1.59645369000308,1.66332040501066,1.54216438029792,1.50965043180392,1.60869425539014,1.47366184159658,1.48277124379061,1.50790743823552,1.72352239324591,1.70102802065683,1.56367343352893,1.48378248932806,1.69884814861264,1.47684575661497,1.52061781920338,1.58533025838447,1.59645369000308
IC6PG,0.124263267750403,0.182944007322171,0.145908087047698,0.150461093948209,0.189152610454208,0.216038880826009,0.258820294975273,0.297534724652787,0.618779496948651,0.633213362672893,0.629002647942989,0.631986827968716,0.501124788658316,0.33251166011267,0.228858911440479,0.172227300215578,0.124263267750403
ICRibu5P,0.087637495732099,0.0911467713734919,0.0869623027324145,0.0838840826278092,0.103782973241377,0.110069237894367,0.122143201455953,0.193286057580109,0.23460435816171,0.226332766186316,0.2060580761289,0.179173910483303,0.1803825163781,0.140332215077163,0.113527723810104,0.0943714872702369,0.087637495732099
ICR5P,0.190035405048553,0.198049079071025,0.188173762215443,0.164407184637977,0.21108182147514,0.219934546385623,0.235019576502702,0.279553425778397,0.348868040037008,0.322696500078476,0.280409452715616,0.280603192203393,0.302589601698078,0.22229636255274,0.227976870572076,0.182063701088043,0.190035405048553
ICX5P,0.177086545566294,0.185565528041567,0.178341782153086,0.18029726990273,0.217048940189625,0.228370685987129,0.25565774620055,0.412919842969482,0.495807518619019,0.487629184868364,0.434739248284473,0.381288410780166,0.380376888578847,0.292458389202345,0.229890235221628,0.198142767867056,0.177086545566294
ICS7P,3.23772849934249,3.39976753215531,3.21216902873408,3.09541976896817,3.25600389451098,2.98088427941779,2.80907160967552,2.31469583798324,2.63944530047493,2.75742742720533,2.58787914376523,2.39799318485028,2.74716957867341,2.61625121933976,2.87681837191338,3.08492873891657,3.23772849934249
ICE4P,0.00948471964990924,0.00928252550758047,0.0094795847616618,0.00869404388429384,0.00948491969462627,0.010131422270421,0.0110854068225437,0.0102020006053525,0.010664343898758,0.009929904659633,0.00964367224375959,0.00998564177942179,0.0108853082713021,0.00924314574259305,0.00961820128323333,0.00912736988774296,0.00948471964990924
ICM6P,0.227774476910757,0.29751430482997,0.396451746237977,0.52547325121788,0.812710196970078,0.994499710151311,1.20946753036909,1.81750459343867,1.7091503694273,1.33198331284019,0.976592215182981,0.717957598204918,0.565012269885524,0.418350514563914,0.333135324614712,0.279456190375237,0.227774476910757
ICG3P,0.0205864409242657,0.0132712147340571,0.0081490607730403,0.0249085655687312,0.0211384695094927,0.0287540657709861,0.0272051867809939,0.0408056898660479,0.0495764595594377,0.0401047394139136,0.0433327217561396,0.0375307009148834,0.0389340103798583,0.0222937633355037,0.0159712705028249,0.00329096752004288,0.0205864409242657
ICATP,3.73058448533099,3.71621368488984,4.35166083711344,4.32923026884425,4.75351181770338,4.94109866208626,4.87226039738844,4.86660067630812,4.79216087488638,4.7491002200467,4.87227320726153,4.78459857718661,5.37057998003517,4.36470642786549,4.15666407133521,4.53605023179244,3.73058448533099
ICADP,1.37683157117849,1.48304826943755,1.3371930274809,1.26201284521936,1.29307138554454,1.09006663337808,0.949786505809017,0.868836758593429,1.05961744450794,1.06020006074488,0.999108596566656,1.06566444984698,1.35626840457425,1.36277396179222,1.4275497370025,1.1896847584955,1.37683157117849
ICAMP,0.431426803874665,0.463653066966147,0.360863614984357,0.32602760256802,0.314409710878242,0.261374457858264,0.203678360896435,0.194533938687739,0.250142196108459,0.258565189203007,0.230652637379245,0.259697362612033,0.346607003927473,0.3301712481339,0.397120943620241,0.304414495603967,0.431426803874665
